"Chinese City Sets Up ""No Cell Phone"" Pedestrian Lanes",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/_fkAQ8M4znE/story01.htm,"An anonymous reader writes The Chinese city of Chongqing has created a smartphone sidewalk lane, offering a path for those too caught up in messaging and tweeting to watch where they're going. ""There are lots of elderly people and children in our street, and walking with your cell phone may cause unnecessary collisions here,"" said Nong Cheng, a spokeswoman for the district's property management company. However, she clarified that the initiative was meant to be a satirical way to highlight the dangers of texting and walking.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Chinese+City+Sets+Up+%22No+Cell+Phone%22+Pedestrian+Lanes%3A+http%3A%2F%2Fbit.ly%2F1sajWLy""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fmobile.slashdot.org%2Fstory%2F14%2F09%2F15%2F1216253%2Fchinese-city-sets-up-no-cell-phone-pedestrian-lanes%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://mobile.slashdot.org/story/14/09/15/1216253/chinese-city-sets-up-no-cell-phone-pedestrian-lanes?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://mobile.slashdot.org/story/14/09/15/1216253/chinese-city-sets-up-no-cell-phone-pedestrian-lanes?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5704187&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e7cab1a/sc/21/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/206157813875/u/49/f/647410/c/35028/s/3e7cab1a/sc/21/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206157813875/u/49/f/647410/c/35028/s/3e7cab1a/sc/21/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/206157813875/u/49/f/647410/c/35028/s/3e7cab1a/sc/21/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206157813875/u/49/f/647410/c/35028/s/3e7cab1a/sc/21/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/206157813875/u/49/f/647410/c/35028/s/3e7cab1a/sc/21/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206157813875/u/49/f/647410/c/35028/s/3e7cab1a/sc/21/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/206157813875/u/49/f/647410/c/35028/s/3e7cab1a/sc/21/a2.htm""><img src=""http://da.feedsportal.com/r/206157813875/u/49/f/647410/c/35028/s/3e7cab1a/sc/21/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/206157813875/u/49/f/647410/c/35028/s/3e7cab1a/sc/21/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/_fkAQ8M4znE"" height=""1"" width=""1""/>"
Comet’s Head Selected as Landing Site for Rosetta’s Historic Philae Lander (Universe Today),http://news.feedzilla.com/en_us/stories/science/396916957?client_source=api&format=json,"The ‘head’ of the bizarre comet 67P/Churyumov-Gerasimenko has been selected as
the primary landing site for the Rosetta spacecrafts attached Philae lander,
attempting mankind’s first ever landing on a comet in mid-November. Scientists
leading the European Space Agency’s Rosetta mission announced the primary
landing site at a media briefing today, Sept. 15, at ESA
headquarters.(...)Read […]

"
"Court Rules the ""Google"" Trademark Isn't Generic",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/8OeYM742BkA/story01.htm,"ericgoldman writes Even though ""googling"" and ""Google it"" are now common phrases, a federal court ruled that the ""Google"" trademark is still a valid trademark instead of a generic term (unlike former trademarks such as escalator, aspirin or yo-yo). The court distinguished between consumers using Google as a verb (such as ""google it""), which didn't automatically make the term generic, and consumers using Google to describe one player in the market, which 90%+ of consumers still do.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Court+Rules+the+%22Google%22+Trademark+Isn't+Generic%3A+http%3A%2F%2Fbit.ly%2F1qG704y""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F09%2F15%2F1938255%2Fcourt-rules-the-google-trademark-isnt-generic%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/09/15/1938255/court-rules-the-google-trademark-isnt-generic?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/09/15/1938255/court-rules-the-google-trademark-isnt-generic?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5705793&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e7e975b/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/204367645708/u/49/f/647410/c/35028/s/3e7e975b/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367645708/u/49/f/647410/c/35028/s/3e7e975b/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367645708/u/49/f/647410/c/35028/s/3e7e975b/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367645708/u/49/f/647410/c/35028/s/3e7e975b/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367645708/u/49/f/647410/c/35028/s/3e7e975b/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367645708/u/49/f/647410/c/35028/s/3e7e975b/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/204367645708/u/49/f/647410/c/35028/s/3e7e975b/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/204367645708/u/49/f/647410/c/35028/s/3e7e975b/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/204367645708/u/49/f/647410/c/35028/s/3e7e975b/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/8OeYM742BkA"" height=""1"" width=""1""/>"
Court: Car Dealers Can't Stop Tesla From Selling In Massachusetts,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/GgXMw7jzYB8/story01.htm,"curtwoodward writes: Many states have laws that prevent car manufacturers from operating their own dealerships, a throwback to the days when Detroit tried to undercut its franchise dealers by opening company-owned shops. But dealers have taken those laws to the extreme as they battle new competition from Tesla, which is selling its cars direct to the public. In some states, dealers have succeeded in limiting Tesla's direct-sales model. But not in Massachusetts (PDF): the state's Supreme Court says the dealers don't have any right to sue Tesla for unfair competition, since they're not Tesla dealers. No harm, no foul.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Court%3A+Car+Dealers+Can't+Stop+Tesla+From+Selling+In+Massachusetts%3A+http%3A%2F%2Fbit.ly%2F1wxqwCM""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F09%2F15%2F228215%2Fcourt-car-dealers-cant-stop-tesla-from-selling-in-massachusetts%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/09/15/228215/court-car-dealers-cant-stop-tesla-from-selling-in-massachusetts?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/09/15/228215/court-car-dealers-cant-stop-tesla-from-selling-in-massachusetts?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5706259&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e7eb963/sc/30/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/204367691682/u/49/f/647410/c/35028/s/3e7eb963/sc/30/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367691682/u/49/f/647410/c/35028/s/3e7eb963/sc/30/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367691682/u/49/f/647410/c/35028/s/3e7eb963/sc/30/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367691682/u/49/f/647410/c/35028/s/3e7eb963/sc/30/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367691682/u/49/f/647410/c/35028/s/3e7eb963/sc/30/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367691682/u/49/f/647410/c/35028/s/3e7eb963/sc/30/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/204367691682/u/49/f/647410/c/35028/s/3e7eb963/sc/30/a2.htm""><img src=""http://da.feedsportal.com/r/204367691682/u/49/f/647410/c/35028/s/3e7eb963/sc/30/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/204367691682/u/49/f/647410/c/35028/s/3e7eb963/sc/30/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/GgXMw7jzYB8"" height=""1"" width=""1""/>"
Dumped 'puppy' was dead hare (APN),http://news.feedzilla.com/en_us/stories/science/397057403?client_source=api&format=json,"The ""puppy"" a Christchurch man saw being dumped in a Christchurch creek was
actually a dead hare, and the man will not face prosecution, police said
today.Greg Beaumont claimed to have seen a man dump what he thought was a
dead...

"
Exploring 'graveyard of ships' near San Francisco (The Arizona Republic),http://news.feedzilla.com/en_us/stories/science/397111151?client_source=api&format=json,"GULF OF THE FARALLONES NATIONAL MARINE SANCTUARY (AP) -- Federal researchers
are exploring several underwater sites where ships sank while navigating in
the treacherous waters west of San Francisco in the decades following the Gold
Rush....

"
FEATURE: WATCH: Magnetism only exists because of quantum mechanics (Science Alert),http://news.feedzilla.com/en_us/stories/science/397066822?client_source=api&format=json,"Think you understand magnets? Scientists have realised over the past century
that, despite what we thought we knew, magnetism is nothing but quantum
mechanics.

"
"Fixing Climate Change May Add No Costs, Report Says (NY Times)",http://news.feedzilla.com/en_us/stories/science/397039090?client_source=api&format=json,"A global commission challenges the widespread belief that efforts to reduce
global warming would carry a steep price.







"
"Funding Tech For Government, Instead of Tech For Industry",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/8HiRa3vWUYY/story01.htm,"An anonymous reader writes: If you're a creative engineer looking to build a product, you're probably going to end up starting your own business or joining an established one. That's where ideas get funding, and that's where products make a difference (not to mention money). Unfortunately, it also siphons a lot of the tech-related talent away from government (and by extension, everybody else), who could really benefit from this creative brilliance. That's why investor Ron Bouganim just started a $23 million fund for investment in tech companies that develop ideas for the U.S. government. Not only is he hoping to transfer some of the $74 billion spent annually by the government on technology to more efficient targets, but also to change the perception that the best tech comes from giant, entrenched government contractors.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Funding+Tech+For+Government%2C+Instead+of+Tech+For+Industry%3A+http%3A%2F%2Fbit.ly%2F1uEjRmU""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F09%2F15%2F2213240%2Ffunding-tech-for-government-instead-of-tech-for-industry%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/09/15/2213240/funding-tech-for-government-instead-of-tech-for-industry?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/09/15/2213240/funding-tech-for-government-instead-of-tech-for-industry?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5706289&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e7eb3ba/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/204367574116/u/49/f/647410/c/35028/s/3e7eb3ba/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367574116/u/49/f/647410/c/35028/s/3e7eb3ba/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367574116/u/49/f/647410/c/35028/s/3e7eb3ba/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367574116/u/49/f/647410/c/35028/s/3e7eb3ba/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367574116/u/49/f/647410/c/35028/s/3e7eb3ba/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367574116/u/49/f/647410/c/35028/s/3e7eb3ba/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/204367574116/u/49/f/647410/c/35028/s/3e7eb3ba/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/204367574116/u/49/f/647410/c/35028/s/3e7eb3ba/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/204367574116/u/49/f/647410/c/35028/s/3e7eb3ba/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/8HiRa3vWUYY"" height=""1"" width=""1""/>"
How Governments Are Getting Around the UN's Ban On Blinding Laser Weapons,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/SxHsSo9UyU0/story01.htm,"Lasrick writes Despite the UN's 1995 Protocol on Blinding Laser Weapons, the world is moving closer to laser weapons in both military and law enforcement situations that can cause temporary and even permanent blindness. Military-funded research in this area continues to be conducted by the Optical Radiation Bioeffects and Safety program, and already ""dazzlers"" have been in use in Afghanistan. Domestic versions of these weapons are intended for use by law enforcement agencies and in theory cause motion-sickness type illness but not blindness. ""But something bright enough to dazzle at 300 meters can cause permanent eye damage at 50 meters, and these devices can be set to deliver a narrow (and more intense) beam.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+Governments+Are+Getting+Around+the+UN's+Ban+On+Blinding+Laser+Weapons%3A+http%3A%2F%2Fbit.ly%2F1oQudeL""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F09%2F15%2F1545232%2Fhow-governments-are-getting-around-the-uns-ban-on-blinding-laser-weapons%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/09/15/1545232/how-governments-are-getting-around-the-uns-ban-on-blinding-laser-weapons?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/09/15/1545232/how-governments-are-getting-around-the-uns-ban-on-blinding-laser-weapons?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5705015&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e7d1639/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/204367686337/u/49/f/647410/c/35028/s/3e7d1639/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367686337/u/49/f/647410/c/35028/s/3e7d1639/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367686337/u/49/f/647410/c/35028/s/3e7d1639/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367686337/u/49/f/647410/c/35028/s/3e7d1639/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367686337/u/49/f/647410/c/35028/s/3e7d1639/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367686337/u/49/f/647410/c/35028/s/3e7d1639/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/204367686337/u/49/f/647410/c/35028/s/3e7d1639/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/204367686337/u/49/f/647410/c/35028/s/3e7d1639/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/204367686337/u/49/f/647410/c/35028/s/3e7d1639/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/SxHsSo9UyU0"" height=""1"" width=""1""/>"
How Smiling Can Backfire (Scientific American),http://news.feedzilla.com/en_us/stories/science/397091866?client_source=api&format=json,"You may fool others, but it is hard to fool yourself


-- Read more on ScientificAmerican.com

"
Industry-Based ToDo Alliance Wants To Guide FOSS Development,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/qLTcPQoUaWc/story01.htm,"jralls (537436) writes The New York Times broke a story [Monday] (paywalled if you look at more than 10 stories a month) about ToDo, ""an open group of companies who run open source programs"" who are seeking to ""committed to working together in order to overcome"" the challenges of using FOSS, ""including ensuring high-quality and frequent releases, engaging with developer communities, and using and contributing back to other projects effectively."" The more militant among us will read that as ""It's not enough getting a free ride off of developers building great software, we want to shove our roadmap down their throats and get them to work harder for us &mdash; without having to pay for it, of course."" That might be a bit harsh, but none of the companies on the page are exactly well known for cooperating with the projects they use, with Google being one of the worst offenders by forking both Linux and WebKit.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Industry-Based+ToDo+Alliance+Wants+To+Guide+FOSS+Development%3A+http%3A%2F%2Fbit.ly%2F1AR4vfT""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fdevelopers.slashdot.org%2Fstory%2F14%2F09%2F16%2F1244207%2Findustry-based-todo-alliance-wants-to-guide-foss-development%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://developers.slashdot.org/story/14/09/16/1244207/industry-based-todo-alliance-wants-to-guide-foss-development?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://developers.slashdot.org/story/14/09/16/1244207/industry-based-todo-alliance-wants-to-guide-foss-development?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5711099&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e84862e/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/204367672218/u/49/f/647410/c/35028/s/3e84862e/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367672218/u/49/f/647410/c/35028/s/3e84862e/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367672218/u/49/f/647410/c/35028/s/3e84862e/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367672218/u/49/f/647410/c/35028/s/3e84862e/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367672218/u/49/f/647410/c/35028/s/3e84862e/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367672218/u/49/f/647410/c/35028/s/3e84862e/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/204367672218/u/49/f/647410/c/35028/s/3e84862e/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/204367672218/u/49/f/647410/c/35028/s/3e84862e/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/204367672218/u/49/f/647410/c/35028/s/3e84862e/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/qLTcPQoUaWc"" height=""1"" width=""1""/>"
MIT's Cheetah Robot Runs Untethered,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/lRZZ_117Oto/story01.htm,"An anonymous reader writes: It's easy to make a robot walk, but hard to keep it from falling over. We've seen a number of crazy robot prototypes, but they're usually tethered and/or stuck on a treadmill. Now, researchers from MIT have developed an algorithm that allows their giant robot cheetah to run around outdoors at up to 10mph. They expect the robot to eventually hit speeds of 30mph. ""The key to the bounding algorithm is in programming each of the robot's legs to exert a certain amount of force in the split second during which it hits the ground, in order to maintain a given speed: In general, the faster the desired speed, the more force must be applied to propel the robot forward. ... Kim says that by adapting a force-based approach, the cheetah-bot is able to handle rougher terrain, such as bounding across a grassy field."" The MIT cheetah-bot also runs on a custom electric motor, which makes it significantly quieter than gas-powered robots. ""Our robot can be silent and as efficient as animals. The only things you hear are the feet hitting the ground.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=MIT's+Cheetah+Robot+Runs+Untethered%3A+http%3A%2F%2Fbit.ly%2FXaiW1m""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F09%2F16%2F0154226%2Fmits-cheetah-robot-runs-untethered%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/09/16/0154226/mits-cheetah-robot-runs-untethered?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/09/16/0154226/mits-cheetah-robot-runs-untethered?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5706987&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3e80ae1b/sc/23/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/204367656660/u/49/f/647410/c/35028/s/3e80ae1b/sc/23/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367656660/u/49/f/647410/c/35028/s/3e80ae1b/sc/23/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367656660/u/49/f/647410/c/35028/s/3e80ae1b/sc/23/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367656660/u/49/f/647410/c/35028/s/3e80ae1b/sc/23/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/204367656660/u/49/f/647410/c/35028/s/3e80ae1b/sc/23/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/204367656660/u/49/f/647410/c/35028/s/3e80ae1b/sc/23/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/204367656660/u/49/f/647410/c/35028/s/3e80ae1b/sc/23/a2.htm""><img src=""http://da.feedsportal.com/r/204367656660/u/49/f/647410/c/35028/s/3e80ae1b/sc/23/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/204367656660/u/49/f/647410/c/35028/s/3e80ae1b/sc/23/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/lRZZ_117Oto"" height=""1"" width=""1""/>"
Method and apparatus for recovering synthetic oils from composite oil streams (Fresh Patents),http://news.feedzilla.com/en_us/stories/science/396978041?client_source=api&format=json,"A method for recovering synthetic oils from a feed stream, the method
comprising separating at least a portion of the non-synthetic oil constituents
from a commingled stream to produce a partially purified synthetic oil stream
and one or more contaminant streams. Extracting at least a portion of the
synthetic oil...

"
Miami Bat Squad tracks rare species to golf course roost (reuters),http://news.feedzilla.com/en_us/stories/science/397091207?client_source=api&format=json,"MIAMI (Reuters) - Shortly after dusk, three researchers squat on the lawn of a
vacant, million-dollar home in a posh Miami suburb, pointing ultrasonic
microphones at the darkened mansion.







"
